000 COC(=O)O
S7O CN(CC(=O)O)C(=O)c1ccc2[n+](c1)C(=O)NN2
S7P C([C@H]([C@@H]1[C@H]([C@@H]([C@](O1)(CO)O)O)O)O)OP(=O)(O)O
S7Q C[C@H](C(=O)N[C@H](CCSC)C(=O)C)NC(=O)[C@H](C(C)C)NC(=O)OCc1ccccc1
S7S CCCC(=O)Nc1nnn(n1)CC
S7T CCc1c(c([nH]c1C(=O)Nc2cccc(c2)CCC(=O)NO)C)C(=O)C
S7V c1ccc(cc1)CN2CCO[C@H](C2)CO
S7W C1C[C@@H](OC1)N2C=C(C(=O)NC2=O)F
S7Y Cc1c([nH]cn1)CN2CCc3c(c4ccccc4n3C)C2=O
S7Z c1c(cc(c(c1F)/N=N\c2c(cc(cc2F)CO)F)F)CO
S80 CC(C)C[C@H](C(CCCO)C(=O)NO)C(=O)N[C@H]1CCCCN(C1=O)CCOC
S81 C1[C@H]([C@@H]([C@H]([C@@H]([C@H]1N)O[C@@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CN)F)O)N)O)O)N
S82 CC(C)c1nc(on1)C2CCN(CC2)C(=O)N[C@H]3C[C@@H]3c4ccccc4
S84 Cc1cc(nc(c1)N)CCc2cc(cc(c2)N(C)CCNC)C(F)(F)F
S85 Cc1cc(nc(c1)N)CCc2cc(cc(c2)F)N(C)CCNC
S87 Cc1nccn1CC2CCc3c(c4ccccc4n3C)C2=O
S88 C[C@H](c1cccc2c1cccc2)N3CCC(CC3)C(=O)NCc4cccc(c4)F
S89 c1ccc(cc1)C[C@@H](CO)NC(=O)[C@H](Cc2ccccc2)NC(=O)/C=C/c3ccccc3
S8A c1ccc2c(c1)C(=O)N(S2(=O)=O)CC(=O)O
S8B CC(C)NC(=O)c1ccc(cn1)C#Cc2ccncc2
S8D CCNC(=O)CN1C[C@H](OC[C@@H]1C)C
S8E CCN[P@](=O)(NCCBr)OCc1cnc(n1C)N(O)O
S8F c1cc(cc(c1)F)CCCNCc2ccnc(n2)n3ccnc3
S8G C1C[C@H](CN(C1)C(=O)CCC(F)(F)F)N
S8H CC(C)OC(=O)CNC(=O)[C@@H](CS)NC(=O)CC[C@@H](C(=O)O)N
S8J CCOc1cccc(c1)C(=O)Nc2nnn(n2)C
S8K CC(C)(C)OC(=O)N1CCC[C@H](C1)CNCCOc2cccc3c2ccn3S(=O)(=O)c4ccccc4
S8M c1nc(c2c(n1)n(cn2)[C@H]3[C@@H]([C@@H]([C@H](O3)CSCC[C@@H](c4[nH]nnn4)N)O)O)N
S8N CC1(C(=O)N[C@@H](C(=O)N2CCCC[C@H]2C(=O)O[C@@H](c3cccc(c3)OCC(=O)N1C)CCc4ccc(c(c4)OC)OC)C5CCCCC5)C
S8P Cc1cc(ns1)C(=O)NC[C@@H]2CCCO2
S8Q C[C@H]1CN(C[C@@H](O1)C)C(=O)CO/N=C(/C)\c2ccc(c(c2)OC3CCCC3)OC
S8T CC(C)c1ccc2c(c1)CCc3ccc(cc3S2)F
S8V C1COC[C@@H]1CNC2CC2
S8W CC(=O)Nc1cc(ccc1[C@@H]2C[C@H]2CN)Nc3cc(n4c(n3)c(cn4)C#N)NC5CC5
S8Y CC(C)(C)NC(=O)[C@@H](c1ccccc1)NC(=O)N(C)Cc2ccc3c(c2C(=O)O)OCO3
S8Z COCC#Cc1cccc(c1)[C@@]2(C3=NCC(CN3C(=N2)N)(F)F)c4ccc(cc4)OC(F)F
S90 Cc1cc(nc(c1)N)CCc2cc(cc(c2)F)N(CCNC)C3CC3
S91 Cc1cccc(c1)Nc2c(cnc(n2)Nc3ccc(cc3)CC(=O)O)C(=O)N
S92 c1c(nc2c(cnn2c1NC3CC3)C#N)c4c(n(nn4)CCN5CCCCC5)C6=CNC(=O)C=C6
S94 c1ccc(cc1)[C@H]2C[C@@H]2NC(=O)N3CCC(CC3)Oc4ccccc4
S95 c1cc2cnccc2c(c1)S(=O)(=O)O
S97 Cc1cc(nc(c1)N)CCc2cc(cc(c2)CN)CCc3ccc4cc[nH]c4n3
S98 c1cc(sc1)CNc2[nH]c3cc4c(cc3n2)N=C(NC4=O)N
S99 c1ccc(cc1)CCCCCCC(c2nc(co2)c3ccccn3)(O)O
S9A Cc1cc(ccc1CNC(=O)N2CC(C2)OC(C)C)c3ccnc(n3)Nc4cnn(c4)C
S9B c1cc2cnccc2c(c1)C(=O)O
S9D c1cnc(nc1)Oc2ccc(cc2)[C@@H]3CCNN3
S9E c1cc(ncc1C=O)n2ccnc2Br
S9G C1C[C@H](OC1)C(=O)N2CCN(CC2)C(=O)C3CC3
S9H COc1ccc(cc1)Nc2nccc(n2)c3ccc4c(c3)CCCC(=O)N4
S9J COc1ccccc1OCC(=O)NN
S9K c1ccc(cc1)Nc2nccc(n2)c3ccc4c(c3)CCCC(=O)N4
S9L C(COCCOCCOP(=O)(O)O)O
S9M c1c(cc(c(c1[C@H]2CCNN2)O)F)F
S9N c1cc(ccc1c2ccn(c2C(=O)O)S(=O)(=O)N)F
S9P Cc1nc2ccc(cc2o1)O
S9Q c1ccc(c(c1)CN2CCN(CC2=O)C3=C(C(=O)NN=C3)Cl)C(F)(F)F
S9S CS(=O)(=O)NCCc1ccc(cc1)F
S9T COc1ccc(cc1OC)C[C@H]2c3cc(c(cc3CCN2)OC)OC
S9U CC(C)C[C@@H](C(=O)N[C@@H](C[C@@H]1CCNC1=O)[C@@H](O)[S+](=O)(O)O)NC(=O)OC[C@@H]2C[C@H]2CC3CCCCC3
S9V CC(C)(CO)NC(=O)Nc1ccc(cc1)Cl
S9W c1cc(cc(c1)NC(=O)C2(CCOCC2)C=O)CN3CCN(CC3)Cc4ccc(cc4)Br
S9Y CCCCCCCCCC(=O)O[C@@H](C)COP(=O)(O)OCC[N+](C)(C)C
S9Z CCC(CC)(C=O)C(=O)Nc1cccc(c1)C(=O)N2CCN(CC2)Cc3ccc(cc3)Br
SA0 c1ccc(c(c1)CO)O[C@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CO)O)O)O
SA1 C[C@@]12[C@@H](CCO1)C(=O)N[C@]2(C=O)[C@H]([C@H]3CCCC=C3)O
SA2 C[C@](COC(=O)CCCC(=O)O)([C@H](C(=O)O)N\C=C\C=O)[S@](=O)O
SA3 c1cc2c(cc1O)[nH]c3c2c4c(c5c3n(c6c5ccc(c6)O)C7[C@@H]([C@H]([C@@H]([C@H](O7)CO)O)O)O)C(=O)NC4=O
SA6 CC[C@H]1C(=O)N[C@]([C@@]1(C)O)(C=O)[C@H]([C@H]2CCCC=C2)O
SA8 C[N@@](CC[C@@H](C(=O)O)N)C[C@@H]1[C@H]([C@H]([C@@H](O1)n2cnc3c2ncnc3N)O)O
SA9 c1ccc(c(c1)CO)O
SAA C[C@](c1ccccc1)(C(=O)O)O
SAB c1cc(ccc1C(=O)NCCCCN)S(=O)(=O)N
SAC CC(=O)N[C@@H](CO)C(=O)O
SAD c1c(nc([se]1)[C@H]2[C@@H]([C@@H]([C@H](O2)CO[P@](=O)(C[P@@](=O)(O)OC[C@@H]3[C@H]([C@H]([C@@H](O3)n4cnc5c4ncnc5N)O)O)O)O)O)C(=O)N
SAE c1c(nc([se]1)[C@H]2[C@@H]([C@@H]([C@H](O2)CO[P@@](=O)(O)O[P@@](=O)(O)OC[C@@H]3[C@H]([C@H]([C@@H](O3)n4cnc5c4ncnc5N)O)O)O)O)C(=O)N
SAF C[C@@H](c1cccc(c1)O)N(C)C
SAG C[C@@H](C(=O)N)/N=C/c1ccc(cc1)OCc2cccc(c2)F
SAH c1nc(c2c(n1)n(cn2)[C@H]3[C@@H]([C@@H]([C@H](O3)CSCC[C@@H](C(=O)O)N)O)O)N
SAI c1nc(c2c(n1)n(cn2)[C@H]3[C@@H]([C@@H]([C@H](O3)C[Se]CC[C@@H](C(=O)O)N)O)O)N
SAJ CC(=O)N[C@H]1[C@H]([C@@H]([C@H](O[C@@H]1OP(=O)(O)OP(=O)(O)OC[C@@H]2[C@H]([C@H]([C@@H](O2)N3C=CC(=O)NC3=O)O)O)C(=O)O)O)O
SAK COc1cc(c2c(c1)O[C@@H](CC2=O)c3ccc(cc3)O)O
SAL c1ccc(c(c1)C(=O)O)O
SAM C[S@@+](CC[C@@H](C(=O)[O-])N)C[C@@H]1[C@H]([C@H]([C@@H](O1)n2cnc3c2ncnc3N)O)O
SAN c1cc(ccc1N)S(=O)(=O)N
SAO c1nc(c2c(n1)n(cn2)[C@H]3[C@@H]([C@@H]([C@H](O3)CSCC[C@@H](C(=O)O)[NH3+])O)O)N
SAP c1nc(c2c(n1)n(cn2)[C@H]3[C@@H]([C@@H]([C@H](O3)CO[P@](=O)(O)O[P@@](=O)(O)OP(=S)(O)O)O)O)N
SAQ c1cc(sc1)CNc2[nH]c3cc4c(cc3n2)N=CNC4=O
SAR CNCC(=O)O
SAS c1ccnc(c1)NS(=O)(=O)c2ccc(cc2)/N=N/c3ccc(c(c3)C(=O)O)O
SAT C(C(=O)O)S(=O)(=O)O
SAU C[n+]1cc2c(ccc3c2OCO3)c4c1c5cc6c(cc5cc4)OCO6
SAV Cc1c2ccc(cc2[nH]n1)Nc3ccnc(n3)Nc4cc(c(c(c4)OC)OC)OC
SAW CN(C)c1cccc2c1cccc2S(=O)(=O)NCCCCCCCCNC(=O)C34C[C@H]5C[C@@H](C3)CC(C5)(C4)O
SAX CCCCCCCCCCCCOc1cccc(c1C(=O)O)O
SAY c1cc(c(cc1[C@H]2C[C@@H]([C@H](O2)COP(=O)(O)O)O)O)C=O
SAZ CC1=CC[C@@H](CC1)[N@@H+](C)CCC=C(C)C
SB [Sb+3]
SB0 COc1nccc(n1)c2c(ncn2C3CCC(CC3)O)c4ccc(cc4)F
SB1 CC1(COC(=O)CCCCCCCCCCCOC(=O)[C@@H]2CCCCN2C(=O)C1=O)C
SB2 C[S@](=O)c1ccc(cc1)c2[nH]c(c(n2)c3ccc(cc3)F)c4ccncc4
SB3 CCC(C)(C)C(=O)C(=O)N1CCCC[C@H]1C(=O)OC(CCc2ccccc2)c3ccccc3
SB4 c1cc(ccc1c2c(n(cn2)C3CCNCC3)c4ccnc(n4)N)F
SB5 c1cc(ccc1c2c(n(cn2)CC3CC3)c4ccnc(n4)N)F
SB6 c1cc(ccc1c2c(n(cn2)CC3CC3)c4ccncc4)F
SB7 c1ccc(cc1)CCCN(CO)O
SB8 c1ccc(cc1)C(=O)c2cccc(c2)OCCN(C=O)O
SB9 Cc1cccc(n1)CCCN(C=O)O
SBA CC(C)C[C@@H]([C@@H](COC)O)NC(=O)[C@H](CC(C)C)NC(=O)OCc1ccccc1
SBB CC[C@H](CNC(=O)c1ccc(cc1)S(=O)(=O)N)c2ccc3c(c2)cc[nH]3
SBC c1cc(ccc1n2c3c(ccc4c3cn[nH]4)c(n2)C(=O)N)S(=O)(=O)N
SBD [B-]([C@@H](Cc1cccc2c1cccc2)NC(=O)C)(O)(O)OC[C@@H](C(=O)O)N
SBE B1(OCCO1)O
SBF CN(C)c1cccc2c1cccc2S(=O)(=O)NCCCCCCCCNC(=O)CC34CC5CC(C3)CC(C5)C4
SBG C[P@](=O)(O)OC[C@@H](C(=O)O)N
SBH C[C@](CCO[P@@](=O)(O)OP(=O)(O)O)(CBr)O
SBI c1cc2c(cc1F)[C@@]3(CCO2)C(=O)NC(=O)N3
SBJ CCCCCCCCCCCCCCCCCC(=O)O[C@@H](COC(=O)CCCCCCC)COP(=O)(O)OCCN
SBK c1c(c(nc(c1Cl)Cl)OCC(=O)O)Cl
SBL [B-]([C@H](Cc1cccc2c1cccc2)NC(=O)C)(O)(O)OC[C@@H](C(=O)O)N
SBM CCCCCCCCCCCC(=O)OC[C@@H](COP(=O)(O)OCC[N+](C)(C)C)OC(=O)CCCCCCCCC
SBN Cc1cc(cc(c1)S(=O)(=O)c2cccc(c2C#N)N)C
SBO O[Sb](O)O
SBP B1(OCCO1)OCCCNC(=[NH2+])N
SBQ COC(=O)c1cccc(c1)c2ccc(c(c2)Cl)O[C@@H]3[C@H]([C@H]([C@@H]([C@H](O3)CO)O)O)O
SBR C[C@H](CNC(=O)c1ccc(cc1)S(=O)(=O)N)Cn2ccc3c2cccc3
SBS C[C@@H](CNC(=O)c1ccc(cc1)S(=O)(=O)N)Cn2ccc3c2cccc3
SBT CC[C@H](C)O
SBU CCCC
SBV Cc1c(c(c(cn1)COP(=O)(O)O)CNC[C@H]2CC[C@H]([C@H](O2)O[C@@H]3[C@H](C[C@H]([C@@H]([C@H]3O)O[C@@H]4[C@@H]([C@H]([C@@](CO4)(C)O)NC)O)N)N)N)O
SBW c1cc(cc(c1)O)CNC(=O)c2ccc(cc2)S(=O)(=O)N
SBX CCC(C)(C)C(=O)C(=O)N1CCCC[C@H]1C(=O)OC(CCc2ccccc2)C3CCCCC3
SBY CCCCCCCCCCCC[N+](C)(C)CCCS(=O)(=O)[O-]
SBZ B1(OCCO1)OCc2ccc(cc2)C(=[NH2+])N
SC C1[C@@H]([C@H](O[C@H]1N2C=CC(=NC2=O)N)COP(=S)(O)O)O
SC0 CCCCC\C=C\CC(C\C=C\CCCCC)(P(=O)(O)O)P(=O)(O)O
SC1 C[C@](C(=O)O)(O[C@@H]1CC(=C[C@H]([C@H]1O)OP(=O)(O)O)C(=O)O)P(=O)(O)O
SC2 CC(=O)N[C@@H](CS)C(=O)O
SC3 CN1c2c(n(c(n2)N3CC[NH2+]CC3)Cc4ccccc4)C(=O)N(C1=O)C
SC4 COc1ccc(c(c1)Cl)OCc2ccc(cc2)COc3c(cccc3Cl)Cl
SC5 C[C@H](c1ccccc1)NC(NCC(O)O)Nc2ccc(cc2)CN
SC6 Cc1cc(cc(c1)C(=O)N2CCC[C@@H]2COC)C(=O)N[C@@H](Cc3cc(cc(c3)F)F)[C@@H]([C@H]4C[C@H](CN4)Oc5ccccc5)O
SC7 CCCN(CCC)C(=O)c1cc(cc(c1)C(=O)N[C@@H](Cc2cc(cc(c2)F)F)[C@@H]([C@H]3C[C@H](CCN3)OCC)O)C
SC8 c1cc(c(c(c1)Cl)Cl)c2cc(n3c(n2)ccn3)NCc4ccncc4
SC9 c1ccc(c(c1)c2cn3ccnc3c(n2)NCc4cccnc4)F
SCA CC(C)(CO[P@@](=O)(O)O[P@](=O)(O)OC[C@@H]1[C@H]([C@H]([C@@H](O1)n2cnc3c2ncnc3N)O)OP(=O)(O)O)[C@H](C(=O)NCCC(=O)NCCSC(=O)CCC(=O)O)O
SCB COCCN1C(=O)C(=Cc2ccc(o2)c3ccc(c(c3)C(=O)O)Cl)SC1=Nc4ccccc4
SCC CCS
SCD CC(C)(CO[P@@](=O)(O)O[P@@](=O)(O)OC[C@@H]1[C@H]([C@H]([C@@H](O1)n2cnc3c2ncnc3N)O)OP(=O)(O)O)[C@H](C(=O)NCCC(=O)NCCCC(=O)CCC(=O)O)O
SCE Cc1cnc2n1ccnc2NCc3ccncc3
SCF c1ccc(c(c1)c2cc(n3c(n2)ccn3)NCc4ccncc4)F
SCG COC(=O)C1=CO[C@H]([C@@H]([C@@H]1CC=O)C=C)O[C@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CO)O)O)O
SCH CSSC[C@@H](C(=O)O)N
SCI C(C[C@@H](C(=O)O)N)C/N=C(/N)\S
SCJ c1ccc(cc1)c2cc(n3c(n2)c(cn3)Br)NCc4cccnc4
SCK C[N+](C)(C)CCOC(=O)CCC(=O)OCC[N+](C)(C)C
SCL CC(=O)ONC(=O)c1ccccc1O
SCM C[C@@H]1CC(=O)[C@]2([C@@H](O1)O[C@@H]3[C@H]([C@@H]([C@@H]([C@@H]([C@H]3O2)NC)O)NC)O)O
SCN C(#N)[S-]
SCO CC(C)(CO[P@@](=O)(O)O[P@](=O)(O)OC[C@@H]1[C@H]([C@H]([C@@H](O1)n2cnc3c2ncnc3N)O)OP(=O)(O)O)[C@H](C(=O)NCCC(=O)NCCNC(=O)CCC(=O)O)O
SCP Cc1c(c(c(cn1)COP(=O)(O)O)CNC2CONC2=O)O
SCQ c1ccc(cc1)c2cc3c(cnn3c(c2)NCc4cncnc4)Br
SCR C([C@@H]1[C@H]([C@@H]([C@H]([C@H](O1)O[C@]2([C@H]([C@@H]([C@H](O2)COS(=O)(=O)O)OS(=O)(=O)O)OS(=O)(=O)O)COS(=O)(=O)O)OS(=O)(=O)O)OS(=O)(=O)O)OS(=O)(=O)O)OS(=O)(=O)O
SCS CCSSC[C@@H](C(=O)O)N
SCT CC1=CN(C(=O)NC1=O)[C@]23C[C@H]2[C@@H]([C@H](C3)O)CO
SCU C[N+](C)(C)CCOC(=O)CCC=O
SCV CC(C)[C@H](C(=O)O)OC(=O)[C@H](C(=O)S)NC(=O)CCC[C@@H](C(=O)O)N
SCW c1ccc(cc1)c2cc(c3ncc(n3c2)Br)NCc4cncnc4
SCX CCc1cnn2c1nc(cc2NCc3cnc(nc3)N)c4c(cccc4F)F
SCY CC(=O)SC[C@@H](C(=O)O)N
SCZ c1ccc(cc1)c2cc(n3c(n2)c(cn3)C4CC4)NCc5cccnc5
SD1 Cc1cc2c(n1c3ccc(c(c3)Nc4cc(c(c(c4)OC)OC)OC)C(=O)N)CC(CC2=O)(C)C
SD2 CSCC[C@@H](C(=O)N)NC(=O)[C@@H]1CCCN1C(=O)[C@H](Cc2ccc(cc2)O)NC(=O)CS
SD3 C([C@H](C(=O)O)N)C(=O)NO
SD4 C([C@@H](C(=O)O)N)C(=O)NO
SD5 c1c(c(cnc1N)c2cc(nc(n2)N3CCOCC3)N4CCOCC4)C(F)(F)F
SD6 CC(C)C[C@@H](C(=O)N[C@@H](C[C@@H]1CCNC1=O)[C@H](O)[S+](=O)(O)O)NC(=O)OC[C@@H]2C[C@H]2CC3CCCCC3
SD8 CCOC(=O)c1csc(n1)N2CCN(CC2)C3=Nc4ccccc4SC3
SDA c1c(cc(c(c1Cl)N)Cl)S(=O)(=O)N
SDB C1CN=C(N[C@@H]1C(=O)O)[C@@H](CO)N
SDC C(CS(=O)(=O)N)SC[C@@H](C(=O)O)N
SDD C([C@H]([C@@H]([C@H](C(=O)CO)O)O)O)O
SDE c1nc2c(c(n1)N3C[C@@H]([C@H](C3)O)O)ncn2[C@H]4C[C@@H]([C@H](O4)COP(O)(O)O)O
SDF c1cc(c(cc1Cl)Cl)C(P(=O)(O)O)S
SDG c1nc2c(n1[C@H]3C[C@@H]([C@H](O3)COP(=O)(O)O)O)nc(nc2[SeH])N
SDH C1[C@@H]([C@H](O[C@H]1N2C(=O)NC(=O)[C@@]23C(=O)N=C(N3)N)COP(O)(O)O)O
SDJ c1ccc(cc1)NCCC(=O)N2C[C@H]3CCCC[C@@H]3C[C@H]2CN[C@@H](Cc4cnc[nH]4)C=O
SDK CC(C)C[C@@H](C(=O)NCC(=O)CNC(=O)[C@H](CC(C)C)NC(=O)OCc1ccccc1)NC(=O)OCc2ccccc2
SDL C=CCN1C2=C(N=C(NC2=O)N)N(C1=O)[C@H]3[C@@H]([C@@H]([C@H](O3)CO)O)O
SDN CC1=C2C(=Cc3cccc(c3C2=O)O)C[C@H](O1)CC(=O)O
SDO CC(=O)CCCC(=O)CCSCCNC(=O)CCNC(=O)[C@H](C(C)(C)COP(O)O)O
SDP CCOP(=O)(OCC)OC[C@@H](C(=O)O)N
SDQ c1ccc(cc1)CS
SDR CCCCCCC[C@@H](C(=O)O)NC(=O)[C@H](CC(=O)O)NC(=O)C
SDS CCCCCCCCCCCCOS(=O)(=O)O
SDT Cc1ccc(c(c1CC[C@H]2[C@@H]3CCC(=O)[C@]3(CCC2=O)C)O)O
SDV c1ccc2c(c1)c(on2)C(=O)N[C@@H]3CCCc4c3cnn4c5ccccc5F
SDW c1ccc2c(c1)c(nc(n2)C3CC3)Nc4ccc(cc4)I
SDX CC(C)(CO[P@@](=O)(O)O[P@@](=O)(O)OC[C@@H]1[C@H]([C@H]([C@@H](O1)n2cnc3c2ncnc3N)O)OP(=O)(O)O)[C@H]([C@@H](NCCC(=O)NCCCC(=O)C[C@@](CC(=O)O)(C(=O)O)O)O)O
SDY C([C@@H]1[C@@H]([C@@H]([C@@H]([C@@H](O1)O)O)O)O)O
SDZ c1ccnc(c1)N2CCN(CC2)C[C@@H](COc3ccc(cc3)C4CCCCC4)O
SE [SeH2]
SE0 C=C1CS[C@@H](N=C1C(=O)O)[C@@H](C(=O)OC[C@@H](C(=O)O)N)NC(=O)CC2CCCS2
SE2 c1ccc2c(c1)C=C(C(=O)O2)O
SE4 [O-][Se](=O)(=O)[O-]
SE5 c1cc(ccc1CCc2cc([nH]c2)C(=O)O)Cl
SE7 C([C@@H](C(=O)O)N)[Se](=O)O
SE8 C(CC(=O)NCCNC(=O)C[C@](CC(=O)NC[C@@H](C(=O)O)N)(C(=O)O)O)C(=O)C(=O)O
SE9 COc1cc(ccn1)CCNC(=O)C2=C(C(=O)NC(=N2)c3cccc(c3)C(F)(F)F)O
SEA C(CS)N
SEB c1ccc(cc1)CS(=O)(=O)OC[C@@H](C(=O)O)N
SEC C([C@@H](C(=O)O)N)[SeH]
SEE [B-](O)(O)(O)OC[C@@H](C(=O)O)N
SEF CCO[P@](=O)(CCCCCCCCCCOC(=O)NCCCCCC#C)F
SEG C([C@@H](C(=O)O)N)O
SEH CCS/C(=N\OS(=O)(=O)O)/Cc1ccccc1
SEI CC(C)[C@@H](C(=O)C(C(F)(F)F)(F)F)NC(=O)[C@@H]1CCCN1C(=O)[C@H](C(C)C)NC(=O)c2ccc(cc2)C(=O)N3CCOCC3
SEJ C1[C@H]([C@H]([C@@H]([C@@H](O1)O)O)O)O
SEK C(#N)[Se-]
SEL C(C(CO)N)O
SEM c1ccc(cc1)COC[C@@H](C(=O)O)N
SEN CN(C)[P@](=O)(O)OC[C@@H](C(=O)O)N
SEO C(CS)O
SEP C([C@@H](C(=O)O)N)OP(=O)(O)O
SEQ c1ccc2c(c1)c(nc(n2)C3CC3)NC4CCCCC4
SER C([C@@H](C(=O)O)N)O
SES CCCCc1c([se]c(n1)N)CCC
SET C([C@@H](C(=O)N)N)O
SEU CCSC(=N)N
SEV COc1ccc(cc1)NS(=O)(=O)c2cccc(c2)NC(=O)c3cc(cc(c3)F)F
SEY C(=[Se])(N)N
SEZ Cc1cc(cc(c1)C)C
SF1 c1ccc(cc1)Cn2c3ccc(cc3c(c2C(=O)O)Sc4ccccc4)Cl
SF2 COc1cccc(c1)Cn2c3ccc(cc3c(c2C(=O)O)Sc4ccccc4)Cl
SF3 S1[Fe][S@@]2[Fe]1[S@@]([Fe]2)[Fe]
SF4 [S]12[Fe]3[S]4[Fe]1[S]5[Fe]2[S]3[Fe]45
SF5 CCCC[C@H](CC(=O)NO)c1nc(no1)Cc2ccc(cc2)C(=O)OC
SF6 C([C@H]1[C@@H]([C@@H]([C@](O1)(CO)O)O)O)O
SF7 CCCC[C@H](CC(=O)NO)c1nc(no1)Cc2ccc(cc2)F
SF8 C(C[C@H](C(=O)O)NC(=O)C[C@@](CC(=O)O)(C(=O)O)O)CNC(=O)C[C@](CC(=O)O)(C(=O)O)O
SF9 C([C@H]1[C@@H]([C@@H]([C@@](O1)(CO)O)O)O)O
SFA CC[C@H]1C[C@@H]([C@@]2([C@H]([C@H]([C@H]([C@@H](O2)C[C@@H]([C@@H](C)CC\C=C\C=C(/C)\[C@@H]3C\C=C\C=C\[C@@H]([C@@H]([C@H]([C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N4CCC[C@H](N4)C(=O)O3)Cc5cccc(c5)O)C(C)C)CCC(=O)C)O)C)O)O)C)O)C)NC1=O)C
SFB c1nc(c2c(n1)n(cn2)[C@H]3[C@@H]([C@@H]([C@H](O3)C(=O)NS(=O)(=O)C[C@@H]4[C@H](O[C@H]([C@@H]4O)N5C=CC(=O)NC5=O)CO)O)O)N
SFC CC(C)Cc1ccc(cc1)[C@H](C)C(=O)SCCNC(=O)CCNC(=O)[C@@H](C(C)(C)CO[P@@](=O)(O)O[P@@](=O)(O)OC[C@@H]2[C@H]([C@H]([C@@H](O2)[n+]3c[nH]c4c3ncnc4N)O)OP(=O)(O)O)O
SFD Cc1cc2c(cc1C)[N@](C3C(=O)NC(=O)N=C3N2C[C@@H]([C@@H]([C@@H](CO[P@](=O)(O)O[P@@](=O)(O)OC[C@@H]4[C@H]([C@H]([C@@H](O4)n5cnc6c5ncnc6N)O)O)O)O)O)S(=O)(=O)O
SFE c1ccc(cc1)C(CC(=O)O)N
SFF C1CCC(CC1)NC2=NS(=O)(=O)[C@@H]3CCCC[C@@H]3O2
SFG c1nc(c2c(n1)n(cn2)[C@H]3[C@@H]([C@@H]([C@H](O3)C[C@H](CC[C@@H](C(=O)O)N)N)O)O)N
SFH c1cc(cnc1)C(=O)NS(=O)(=O)OC[C@@H]2[C@H]([C@H]([C@@H](O2)n3cnc4c3ncnc4N)O)O
SFI CC\1=C(c2cc(ccc2/C1=C\c3ccc(cc3)SC)F)CC(=O)O
SFJ CC(=O)N[C@@H]1[C@H]([C@H]([C@@](O[C@H]1[C@@H]([C@@H](CO)O)O)(C(=O)O)F)F)O
SFK CC(C)CCC(=O)N[C@@H](Cc1ccccc1)C(=O)O
SFL F[Sc-](F)(F)F
SFM C[C@H]1[C@H](/C=C/C=C/C[C@H](OC(=O)[C@@H]2CCCN(N2)C(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H]([C@@H]1O)CCC(=O)C)C(C)C)Cc3cccc(c3)O)/C(=C/CO)/C)O
SFN [O-]S(=O)=O
SFO O[SH](=O)O
SFP c1c(ccc(c1)S([O-])(O)O)/c/2c\3/nc(/c(c/4\[nH]/c(c(\c5n/c(c(\c6[nH]c2cc6)/c7ccc(cc7)S([O-])(O)O)/C=C5)/c8ccc(cc8)S([O-])(O)O)/cc4)/c9ccc(cc9)S([O-])(O)O)C=C3
SFQ c1ccc(c(c1)C(=O)O)NS(=O)(=O)c2ccc(cc2)I
SFR C[C@H]([C@H]([C@@H]1NC(=C(S1)[C@H]2CCCO2)C(=O)O)C(=O)O)O
SFS [Fe]12[Se]3[Fe]4[Se]1[Fe]5[Se]2[Fe]3[Se]45
SFT CCCCCCCCCCCCCCCCCCCCCC[C@H](C(=O)N[C@@H](CO[C@H]1[C@@H]([C@H]([C@H]([C@H](O1)CO)O)OS(=O)(=O)O)O)[C@@H](\C=C\CCCCCCCCCCCCC)O)O
SFU C[C@H]1[C@H]([C@H]([C@@H]([C@@H](O1)[Se]C)O)O)O
SFV C1[C@@H]([C@H](O[C@H]1N2C=CC(=NC2=O)N)COP(=O)(O)OP(=O)(CP(=O)(O)O)O)O
SFW Cc1ccc(c(c1)C(F)(F)F)n2ccnc2c3ccccc3
SFX CNCC[C@@H](c1ccccc1)Oc2ccc(cc2)C(F)(F)F
SFY c1ccnc(c1)NS(=O)(=O)c2ccc(cc2)N
SG1 c1cc(c(cc1S(=O)(=O)N)[N+](=O)[O-])N2CCCC2=O
SG2 CN1c2ccc(cc2C(=O)S1)S(=O)(=O)N
SG3 C[C@](CO)([C@@H](C=CP(=O)(O)O)O)F
SG4 CC(=O)O[C@@H]1[C@H](O[C@@H]([C@@H]([C@H]1OC(=O)C)O)O)COS(=O)(=O)N
SG5 CCC(=O)O[C@@H]1[C@H](O[C@@H]([C@@H]([C@H]1OC(=O)CC)OC(=O)CC)O)COS(=O)(=O)N
SG6 CC(=O)O[C@H]1[C@H](O[C@@H]([C@@H]([C@H]1O)O)O)COS(=O)(=O)N
SG7 CC(=O)O[C@@H]1[C@H](O[C@@H]([C@H]([C@H]1OC(=O)C)O)O)COS(=O)(=O)N
SG8 CNC1CCC(CC1)N(Cc2cccc(c2)c3ccncc3)C(=O)c4c(c5c(ccc(c5s4)F)F)Cl
