,macss_per_screen,maccs_per_actives,morgan_per_screen,morgan_per_actives
0,0.0002209944751381,0.0,0.0002209944751381,0.0
1,0.0004419889502762,0.0003913894324853,0.0004419889502762,0.0003913894324853
2,0.0006629834254143,0.0007827788649706,0.0006629834254143,0.0007827788649706
3,0.0008839779005524,0.0011741682974559,0.0008839779005524,0.0011741682974559
4,0.0011049723756906,0.0015655577299412,0.0011049723756906,0.0015655577299412
5,0.0013259668508287,0.0019569471624266,0.0013259668508287,0.0019569471624266
6,0.0015469613259668,0.0023483365949119,0.0015469613259668,0.0023483365949119
7,0.0017679558011049,0.0023483365949119,0.0017679558011049,0.0027397260273972
8,0.001988950276243,0.0027397260273972,0.001988950276243,0.0031311154598825
9,0.0022099447513812,0.0031311154598825,0.0022099447513812,0.0035225048923679
10,0.0024309392265193,0.0035225048923679,0.0024309392265193,0.0039138943248532
11,0.0026519337016574,0.0039138943248532,0.0026519337016574,0.0043052837573385
12,0.0028729281767955,0.0043052837573385,0.0028729281767955,0.0046966731898238
13,0.0030939226519337,0.0046966731898238,0.0030939226519337,0.0050880626223091
14,0.0033149171270718,0.0050880626223091,0.0033149171270718,0.0054794520547945
15,0.0035359116022099,0.0054794520547945,0.0035359116022099,0.0058708414872798
16,0.003756906077348,0.0058708414872798,0.003756906077348,0.0058708414872798
17,0.0039779005524861,0.0062622309197651,0.0039779005524861,0.0062622309197651
18,0.0041988950276243,0.0066536203522504,0.0041988950276243,0.0066536203522504
19,0.0044198895027624,0.0070450097847358,0.0044198895027624,0.0070450097847358
20,0.0046408839779005,0.0074363992172211,0.0046408839779005,0.0074363992172211
21,0.0048618784530386,0.0078277886497064,0.0048618784530386,0.0078277886497064
22,0.0050828729281767,0.0082191780821917,0.0050828729281767,0.0082191780821917
23,0.0053038674033149,0.0086105675146771,0.0053038674033149,0.0086105675146771
24,0.005524861878453,0.0090019569471624,0.005524861878453,0.0090019569471624
25,0.0057458563535911,0.0093933463796477,0.0057458563535911,0.0093933463796477
26,0.0059668508287292,0.009784735812133,0.0059668508287292,0.009784735812133
27,0.0061878453038674,0.0101761252446183,0.0061878453038674,0.009784735812133
28,0.0064088397790055,0.0105675146771037,0.0064088397790055,0.0101761252446183
29,0.0066298342541436,0.010958904109589,0.0066298342541436,0.0105675146771037
30,0.0068508287292817,0.0113502935420743,0.0068508287292817,0.010958904109589
31,0.0070718232044198,0.0117416829745596,0.0070718232044198,0.0113502935420743
32,0.007292817679558,0.012133072407045,0.007292817679558,0.0117416829745596
33,0.0075138121546961,0.0125244618395303,0.0075138121546961,0.012133072407045
34,0.0077348066298342,0.0129158512720156,0.0077348066298342,0.0125244618395303
35,0.0079558011049723,0.0133072407045009,0.0079558011049723,0.0129158512720156
36,0.0081767955801104,0.0136986301369863,0.0081767955801104,0.0133072407045009
37,0.0083977900552486,0.0140900195694716,0.0083977900552486,0.0136986301369863
38,0.0086187845303867,0.0144814090019569,0.0086187845303867,0.0140900195694716
39,0.0088397790055248,0.0148727984344422,0.0088397790055248,0.0144814090019569
40,0.0090607734806629,0.0152641878669275,0.0090607734806629,0.0148727984344422
41,0.0092817679558011,0.0152641878669275,0.0092817679558011,0.0152641878669275
42,0.0095027624309392,0.0156555772994129,0.0095027624309392,0.0156555772994129
43,0.0097237569060773,0.0160469667318982,0.0097237569060773,0.0160469667318982
44,0.0099447513812154,0.0164383561643835,0.0099447513812154,0.0164383561643835
45,0.0101657458563535,0.0168297455968688,0.0101657458563535,0.0168297455968688
46,0.0103867403314917,0.0168297455968688,0.0103867403314917,0.0172211350293542
47,0.0106077348066298,0.0172211350293542,0.0106077348066298,0.0176125244618395
